Date,Time,RH-Corrected Nephelometer,RH-Corrected Nephelometer HR,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation,,,,
Date,Time,μg/m³,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
5/24/2016,21:34:50,8.744,10.202,,28.9,,,,,,,,,,,,,,,
5/24/2016,21:35:00,11.672,11.672,,28.4,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:35:10,8.746,10.203,22.1,28.8,4.3,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,21:35:20,11.673,11.673,,28.4,,,,,,,,,,,,,,,
5/24/2016,21:35:30,8.745,11.66,,28.8,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:35:40,8.749,10.207,22.1,28.6,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:35:50,8.758,10.218,,28.2,,,,,,,,,,,,,,,
5/24/2016,21:36:00,8.745,10.202,,28.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:36:10,8.746,10.203,22.1,28.8,4.2,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:36:20,8.747,10.205,,28.7,,,,,,,,,,,,,,,
5/24/2016,21:36:30,11.663,11.663,,28.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:36:40,11.686,11.686,22.1,27.9,,1.95,0.8,0.5,,,,,,,,,,,
5/24/2016,21:36:50,11.68,13.14,,28.1,,,,,,,,,,,,,,,
5/24/2016,21:37:00,8.754,11.672,,28.4,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:37:10,11.673,11.673,22.1,28.4,4.3,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:37:20,11.69,11.69,,27.7,,,,,,,,,,,,,,,
5/24/2016,21:37:30,11.702,13.164,,27.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:37:40,8.757,10.216,22.1,28.2,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:37:50,8.757,10.216,,28.2,,,,,,,,,,,,,,,
5/24/2016,21:38:00,8.762,10.222,,28,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:38:10,8.754,10.213,22.1,28.4,4.2,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:38:20,8.756,11.675,,28.3,,,,,,,,,,,,,,,
5/24/2016,21:38:30,11.692,13.153,,27.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:38:40,8.768,10.229,22.1,27.7,,1.95,0.8,0.5,,,,,,,,,,,
5/24/2016,21:38:50,11.687,13.148,,27.8,,,,,,,,,,,,,,,
5/24/2016,21:39:00,11.665,11.665,,28.6,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:39:10,8.758,10.218,22.1,28.2,4.3,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:39:20,11.687,11.687,,27.8,,,,,,,,,,,,,,,
5/24/2016,21:39:30,11.692,11.692,,27.6,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:39:40,8.752,10.211,22.1,28.5,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,21:39:50,8.723,11.631,,29.9,,,,,,,,,,,,,,,
5/24/2016,21:40:00,8.751,11.668,,28.5,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:40:10,8.761,10.222,22.1,28,4.2,1.95,0.8,0.5,,,,,,,,,,,
5/24/2016,21:40:20,14.598,14.598,,28.1,,,,,,,,,,,,,,,
5/24/2016,21:40:30,11.675,13.134,,28.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:40:40,11.668,11.668,22.1,28.5,,1.95,0.8,0.5,,,,,,,,,,,
5/24/2016,21:40:50,11.687,11.687,,27.8,,,,,,,,,,,,,,,
5/24/2016,21:41:00,8.751,10.209,,28.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:41:10,11.672,11.672,22.1,28.4,4.2,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,21:41:20,8.76,11.68,,28.1,,,,,,,,,,,,,,,
5/24/2016,21:41:30,8.753,11.67,,28.4,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:41:40,8.752,11.669,22.1,28.5,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:41:50,8.746,10.203,,28.8,,,,,,,,,,,,,,,
5/24/2016,21:42:00,11.668,13.127,,28.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:42:10,8.749,10.207,22.1,28.6,4.2,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,21:42:20,8.754,11.673,,28.4,,,,,,,,,,,,,,,
5/24/2016,21:42:30,8.748,10.206,,28.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:42:40,11.668,11.668,22.1,28.5,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:42:50,14.587,14.587,,28.5,,,,,,,,,,,,,,,
5/24/2016,21:43:00,8.754,10.213,,28.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:43:10,11.668,11.668,22.1,28.5,4.3,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:43:20,8.757,10.217,,28.2,,,,,,,,,,,,,,,
5/24/2016,21:43:30,11.673,11.673,,28.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:43:40,11.667,11.667,22.1,28.5,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,21:43:50,11.662,11.662,,28.7,,,,,,,,,,,,,,,
5/24/2016,21:44:00,8.754,10.213,,28.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:44:10,11.684,11.684,22.1,27.9,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:44:20,8.757,11.676,,28.2,,,,,,,,,,,,,,,
5/24/2016,21:44:30,11.669,11.669,,28.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:44:40,8.761,11.681,22.1,28,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:44:50,8.762,10.222,,28,,,,,,,,,,,,,,,
5/24/2016,21:45:00,8.767,11.689,,27.7,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:45:10,8.764,10.225,22.1,27.9,4.2,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:45:20,11.684,11.684,,27.9,,,,,,,,,,,,,,,
5/24/2016,21:45:30,8.751,11.668,,28.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:45:40,8.761,10.221,22.2,28,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:45:50,11.681,11.681,,28,,,,,,,,,,,,,,,
5/24/2016,21:46:00,8.758,10.218,,28.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:46:10,8.75,11.666,22.1,28.6,4.2,1.95,0.8,0.51,,,,,,,,,,,
5/24/2016,21:46:20,8.747,11.663,,28.7,,,,,,,,,,,,,,,
5/24/2016,21:46:30,11.677,13.136,,28.2,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:46:40,8.75,11.666,22.1,28.6,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:46:50,11.663,13.121,,28.7,,,,,,,,,,,,,,,
5/24/2016,21:47:00,8.753,10.212,,28.4,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:47:10,8.761,11.681,22.1,28,4.3,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:47:20,8.756,10.215,,28.3,,,,,,,,,,,,,,,
5/24/2016,21:47:30,8.752,10.211,,28.5,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:47:40,11.669,11.669,22.2,28.5,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:47:50,11.67,13.129,,28.4,,,,,,,,,,,,,,,
5/24/2016,21:48:00,11.681,11.681,,28,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:48:10,8.756,10.215,22.1,28.3,4.3,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:48:20,8.754,10.213,,28.4,,,,,,,,,,,,,,,
5/24/2016,21:48:30,8.754,10.213,,28.4,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:48:40,8.748,10.206,22.2,28.7,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:48:50,8.761,11.681,,28,,,,,,,,,,,,,,,
5/24/2016,21:49:00,8.753,10.212,,28.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:49:10,11.673,11.673,22.1,28.4,4.3,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:49:20,8.759,11.679,,28.1,,,,,,,,,,,,,,,
5/24/2016,21:49:30,11.677,11.677,,28.2,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:49:40,8.757,10.217,22.2,28.2,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:49:50,8.75,10.208,,28.6,,,,,,,,,,,,,,,
5/24/2016,21:50:00,8.759,10.219,,28.1,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:50:10,8.757,10.216,22.1,28.2,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:50:20,8.751,10.21,,28.5,,,,,,,,,,,,,,,
5/24/2016,21:50:30,8.757,11.676,,28.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:50:40,11.674,11.674,22.1,28.3,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:50:50,8.751,10.21,,28.5,,,,,,,,,,,,,,,
5/24/2016,21:51:00,8.746,10.203,,28.8,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:51:10,11.667,13.126,22.4,28.5,4.3,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:51:20,8.743,10.201,,28.9,,,,,,,,,,,,,,,
5/24/2016,21:51:30,8.76,10.22,,28.1,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:51:40,8.754,11.673,22.2,28.4,,1.96,0.8,0.5,,,,,,,,,,,
5/24/2016,21:51:50,11.668,11.668,,28.5,,,,,,,,,,,,,,,
5/24/2016,21:52:00,8.756,10.215,,28.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:52:10,11.679,11.679,22.2,28.1,4.2,1.97,0.82,0.5,,,,,,,,,,,
5/24/2016,21:52:20,8.754,11.673,,28.4,,,,,,,,,,,,,,,
5/24/2016,21:52:30,8.761,10.221,,28,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:52:40,11.684,11.684,22.1,27.9,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:52:50,8.761,11.681,,28,,,,,,,,,,,,,,,
5/24/2016,21:53:00,14.58,14.58,,28.7,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:53:10,14.583,14.583,22.1,28.6,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:53:20,11.587,11.587,,31.3,,,,,,,,,,,,,,,
5/24/2016,21:53:30,8.751,11.668,,28.5,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:53:40,11.683,13.143,22.1,28,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:53:50,11.666,11.666,,28.6,,,,,,,,,,,,,,,
5/24/2016,21:54:00,8.75,10.208,,28.6,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:54:10,11.663,11.663,22.1,28.7,4.3,1.97,0.83,0.49,,,,,,,,,,,
5/24/2016,21:54:20,11.666,13.125,,28.6,,,,,,,,,,,,,,,
5/24/2016,21:54:30,11.673,14.591,,28.4,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:54:40,11.662,11.662,22.2,28.7,,1.95,0.8,0.5,,,,,,,,,,,
5/24/2016,21:54:50,8.75,11.666,,28.6,,,,,,,,,,,,,,,
5/24/2016,21:55:00,8.747,10.205,,28.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:55:10,8.747,11.663,22.3,28.7,4.3,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:55:20,11.651,11.651,,29.1,,,,,,,,,,,,,,,
5/24/2016,21:55:30,8.743,10.201,,28.9,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:55:40,11.673,11.673,22.1,28.4,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:55:50,8.745,11.66,,28.8,,,,,,,,,,,,,,,
5/24/2016,21:56:00,14.589,14.589,,28.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:56:10,8.743,10.2,22.1,28.9,4.3,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:56:20,14.575,16.032,,28.8,,,,,,,,,,,,,,,
5/24/2016,21:56:30,11.654,11.654,,29,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:56:40,11.639,11.639,22.2,29.5,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:56:50,11.662,11.662,,28.7,,,,,,,,,,,,,,,
5/24/2016,21:57:00,8.739,11.651,,29.1,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:57:10,11.667,13.126,22.2,28.5,4.3,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,21:57:20,11.644,11.644,,29.4,,,,,,,,,,,,,,,
5/24/2016,21:57:30,11.656,11.656,,29,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:57:40,11.663,11.663,22.3,28.7,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:57:50,11.653,11.653,,29.1,,,,,,,,,,,,,,,
5/24/2016,21:58:00,11.656,11.656,,29,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:58:10,8.755,10.214,22.1,28.3,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:58:20,8.757,10.216,,28.2,,,,,,,,,,,,,,,
5/24/2016,21:58:30,8.748,10.206,,28.7,,,,,1,0,0.02,1,,,,,,,
5/24/2016,21:58:40,8.751,10.21,22.1,28.5,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,21:58:50,8.682,10.129,,31.7,,,,,,,,,,,,,,,
5/24/2016,21:59:00,8.744,10.202,,28.9,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:59:10,11.674,11.674,22.1,28.3,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:59:20,8.748,10.206,,28.7,,,,,,,,,,,,,,,
5/24/2016,21:59:30,11.679,11.679,,28.1,,,,,1,0,0.01,1,,,,,,,
5/24/2016,21:59:40,11.68,11.68,22.1,28.1,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,21:59:50,11.673,11.673,,28.4,,,,,,,,,,,,,,,
5/24/2016,22:00:00,11.663,11.663,,28.7,4.3,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:00:10,11.67,11.67,22.2,28.4,4.3,1.95,0.8,0.5,,,,,,,,,,,
5/24/2016,22:00:20,8.758,10.218,,28.2,,,,,,,,,,,,,,,
5/24/2016,22:00:30,11.677,11.677,,28.2,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:00:40,11.679,11.679,22.2,28.1,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:00:50,11.679,11.679,,28.1,,,,,,,,,,,,,,,
5/24/2016,22:01:00,11.681,11.681,,28,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:01:10,8.771,10.233,22.1,27.5,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:01:20,11.689,13.15,,27.7,,,,,,,,,,,,,,,
5/24/2016,22:01:30,8.764,10.225,,27.9,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:01:40,8.766,11.688,22.1,27.8,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:01:50,11.682,13.142,,28,,,,,,,,,,,,,,,
5/24/2016,22:02:00,11.692,13.153,,27.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:02:10,11.692,13.153,22.1,27.6,4.3,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:02:20,11.683,13.143,,28,,,,,,,,,,,,,,,
5/24/2016,22:02:30,11.693,13.154,,27.6,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:02:40,8.763,11.684,22.1,27.9,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:02:50,8.76,11.68,,28.1,,,,,,,,,,,,,,,
5/24/2016,22:03:00,8.764,10.225,,27.9,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:03:10,14.6,16.06,22.1,28.1,4.3,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,22:03:20,11.663,11.663,,28.7,,,,,,,,,,,,,,,
5/24/2016,22:03:30,8.735,10.19,,29.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:03:40,8.738,10.194,22.1,29.2,,1.95,0.8,0.5,,,,,,,,,,,
5/24/2016,22:03:50,8.738,10.194,,29.2,,,,,,,,,,,,,,,
5/24/2016,22:04:00,8.737,10.193,,29.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:04:10,11.669,13.128,22.1,28.5,4.2,1.97,0.81,0.5,,,,,,,,,,,
5/24/2016,22:04:20,8.749,10.207,,28.6,,,,,,,,,,,,,,,
5/24/2016,22:04:30,11.666,13.125,,28.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:04:40,11.655,11.655,22.2,29,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:04:50,8.748,11.664,,28.7,,,,,,,,,,,,,,,
5/24/2016,22:05:00,8.745,10.202,,28.8,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:05:10,8.754,10.213,22.3,28.4,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:05:20,8.749,10.207,,28.6,,,,,,,,,,,,,,,
5/24/2016,22:05:30,8.758,11.678,,28.2,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:05:40,8.747,10.205,22.1,28.7,,1.96,0.8,0.5,,,,,,,,,,,
5/24/2016,22:05:50,11.659,11.659,,28.9,,,,,,,,,,,,,,,
5/24/2016,22:06:00,11.676,11.676,,28.2,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:06:10,8.747,10.205,22.2,28.7,4.2,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:06:20,8.757,11.676,,28.2,,,,,,,,,,,,,,,
5/24/2016,22:06:30,11.678,11.678,,28.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:06:40,11.658,11.658,22.2,28.9,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:06:50,8.758,10.218,,28.2,,,,,,,,,,,,,,,
5/24/2016,22:07:00,8.75,11.666,,28.6,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:07:10,11.739,13.206,22.2,25.7,4.2,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:07:20,8.764,10.225,,27.9,,,,,,,,,,,,,,,
5/24/2016,22:07:30,14.575,14.575,,28.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:07:40,11.659,11.659,22.2,28.9,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:07:50,8.747,11.662,,28.7,,,,,,,,,,,,,,,
5/24/2016,22:08:00,8.747,11.663,,28.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:08:10,11.666,13.125,22.1,28.6,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:08:20,8.751,10.21,,28.5,,,,,,,,,,,,,,,
5/24/2016,22:08:30,11.666,11.666,,28.6,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:08:40,11.673,11.673,22.2,28.4,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:08:50,8.755,10.214,,28.3,,,,,,,,,,,,,,,
5/24/2016,22:09:00,8.766,10.227,,27.8,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:09:10,11.677,11.677,22.1,28.2,4.1,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:09:20,8.759,10.219,,28.1,,,,,,,,,,,,,,,
5/24/2016,22:09:30,11.695,11.695,,27.5,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:09:40,8.764,10.225,22.2,27.9,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,22:09:50,11.689,11.689,,27.7,,,,,,,,,,,,,,,
5/24/2016,22:10:00,8.771,11.695,,27.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:10:10,8.757,10.217,22.1,28.2,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:10:20,8.757,10.216,,28.2,,,,,,,,,,,,,,,
5/24/2016,22:10:30,8.761,10.221,,28,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:10:40,8.762,10.222,22.1,28,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:10:50,8.764,11.686,,27.9,,,,,,,,,,,,,,,
5/24/2016,22:11:00,11.672,11.672,,28.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:11:10,8.763,10.223,22.2,27.9,4.2,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,22:11:20,8.76,11.68,,28.1,,,,,,,,,,,,,,,
5/24/2016,22:11:30,8.767,10.228,,27.7,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:11:40,8.755,10.214,22.2,28.3,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:11:50,8.754,10.213,,28.4,,,,,,,,,,,,,,,
5/24/2016,22:12:00,8.767,10.228,,27.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:12:10,8.761,10.221,22.2,28,4.2,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,22:12:20,11.674,13.133,,28.3,,,,,,,,,,,,,,,
5/24/2016,22:12:30,8.768,10.229,,27.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:12:40,8.76,10.22,22.1,28.1,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,22:12:50,8.767,10.228,,27.7,,,,,,,,,,,,,,,
5/24/2016,22:13:00,8.767,10.228,,27.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:13:10,8.757,10.216,22.3,28.2,4.2,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:13:20,8.757,10.217,,28.2,,,,,,,,,,,,,,,
5/24/2016,22:13:30,8.762,10.222,,28,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:13:40,11.69,11.69,22.3,27.7,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:13:50,8.759,10.219,,28.1,,,,,,,,,,,,,,,
5/24/2016,22:14:00,11.688,11.688,,27.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:14:10,8.757,10.216,22.3,28.2,4.2,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,22:14:20,11.681,11.681,,28,,,,,,,,,,,,,,,
5/24/2016,22:14:30,8.764,10.225,,27.9,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:14:40,8.763,10.223,22.3,27.9,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:14:50,8.764,10.225,,27.9,,,,,,,,,,,,,,,
5/24/2016,22:15:00,11.685,13.145,,27.9,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:15:10,8.756,10.215,22.2,28.3,4.2,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:15:20,11.676,11.676,,28.2,,,,,,,,,,,,,,,
5/24/2016,22:15:30,11.675,14.593,,28.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:15:40,8.757,10.217,22.2,28.2,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:15:50,8.766,10.227,,27.8,,,,,,,,,,,,,,,
5/24/2016,22:16:00,11.674,11.674,,28.3,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:16:10,11.667,11.667,22.2,28.5,4.3,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:16:20,8.761,10.221,,28,,,,,,,,,,,,,,,
5/24/2016,22:16:30,17.536,18.998,,27.7,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:16:40,11.669,11.669,22.2,28.5,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:16:50,29.202,29.202,,28,,,,,,,,,,,,,,,
5/24/2016,22:17:00,11.675,13.134,,28.3,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:17:10,11.678,11.678,22.2,28.2,4.1,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:17:20,8.747,10.204,,28.7,,,,,,,,,,,,,,,
5/24/2016,22:17:30,11.668,11.668,,28.5,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:17:40,11.663,11.663,22.3,28.7,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,22:17:50,8.744,11.659,,28.9,,,,,,,,,,,,,,,
5/24/2016,22:18:00,11.667,11.667,,28.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:18:10,8.747,10.205,22.3,28.7,4.2,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:18:20,11.68,11.68,,28.1,,,,,,,,,,,,,,,
5/24/2016,22:18:30,8.746,11.661,,28.8,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:18:40,8.742,10.199,22.2,29,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:18:50,8.751,10.209,,28.5,,,,,,,,,,,,,,,
5/24/2016,22:19:00,8.741,10.198,,29,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:19:10,11.668,13.127,22.3,28.5,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:19:20,8.747,10.204,,28.7,,,,,,,,,,,,,,,
5/24/2016,22:19:30,8.752,10.211,,28.5,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:19:40,11.67,11.67,22.2,28.4,,1.95,0.8,0.5,,,,,,,,,,,
5/24/2016,22:19:50,8.754,10.213,,28.4,,,,,,,,,,,,,,,
5/24/2016,22:20:00,11.667,11.667,,28.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:20:10,14.564,14.564,22.3,29.1,4.1,1.96,0.8,0.5,,,,,,,,,,,
5/24/2016,22:20:20,14.564,14.564,,29.1,,,,,,,,,,,,,,,
5/24/2016,22:20:30,8.72,10.173,,30,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:20:40,11.636,11.636,22.3,29.7,,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:20:50,8.728,10.183,,29.6,,,,,,,,,,,,,,,
5/24/2016,22:21:00,8.728,10.183,,29.6,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:21:10,14.517,17.42,22.2,30.4,4.2,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:21:20,8.715,10.168,,30.2,,,,,,,,,,,,,,,
5/24/2016,22:21:30,8.714,10.166,,30.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,22:21:40,8.727,11.636,22.2,29.7,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,22:21:50,8.716,11.622,,30.2,,,,,,,,,,,,,,,
5/24/2016,22:22:00,11.653,11.653,,29.1,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:22:10,11.664,11.664,22.2,28.7,4.2,1.96,0.81,0.5,,,,,,,,,,,
5/24/2016,22:22:20,8.741,10.198,,29,,,,,,,,,,,,,,,
5/24/2016,22:22:30,11.643,13.098,,29.4,,,,,1,0,0.02,1,,,,,,,
5/24/2016,22:22:40,11.644,11.644,22.1,29.4,,1.96,0.8,0.5,,,,,,,,,,,
5/24/2016,22:22:50,8.748,10.206,,28.7,,,,,,,,,,,,,,,
5/24/2016,22:23:00,8.745,11.66,,28.8,,,,,1,0,0.02,1,,,,,,,
